p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,sign
0.38463521003723145,0.51027911901474,0.45398494601249695,0.4905838966369629,0.5100711584091187,0.4363444745540619,0.5456156730651855,0.3795643746852875,0.575415849685669,0.33977675437927246,0.46922045946121216,0.3035780191421509,0.4972692131996155,0.2138856202363968,0.5103139281272888,0.15923459827899933,0.5191843509674072,0.11015041172504425,0.4266324043273926,0.2827611267566681,0.43237972259521484,0.17542783915996552,0.4355466961860657,0.11377191543579102,0.4367889165878296,0.058980584144592285,0.3859473764896393,0.28764835000038147,0.3757287561893463,0.18800200521945953,0.37182408571243286,0.1269155889749527,0.3695875108242035,0.07392175495624542,0.3464103043079376,0.31240278482437134,0.3216991722583771,0.24132531881332397,0.30701470375061035,0.1952928900718689,0.2963499426841736,0.15162764489650726,A
0.38332733511924744,0.5096999406814575,0.45335257053375244,0.4907284379005432,0.5099801421165466,0.43780821561813354,0.5453633666038513,0.3815684914588928,0.5754077434539795,0.3405332565307617,0.4702107012271881,0.30700892210006714,0.4974191188812256,0.21844424307346344,0.5093607902526855,0.16413430869579315,0.5167006850242615,0.11559204757213593,0.42688456177711487,0.2855307161808014,0.43341875076293945,0.17901773750782013,0.43633052706718445,0.11711403727531433,0.43712320923805237,0.06160572171211243,0.38527292013168335,0.2890847325325012,0.37610626220703125,0.1899728775024414,0.3721347153186798,0.12821298837661743,0.3697798252105713,0.0744396448135376,0.3443920612335205,0.31272074580192566,0.32044628262519836,0.2416546791791916,0.30571961402893066,0.19618207216262817,0.295095294713974,0.15301308035850525,A
0.38322606682777405,0.5123217105865479,0.4532437026500702,0.4937208294868469,0.5100547075271606,0.43937960267066956,0.5462597608566284,0.3826335370540619,0.577182948589325,0.3433626592159271,0.4679657518863678,0.3046911358833313,0.4956871271133423,0.2156064808368683,0.508317232131958,0.16115914285182953,0.5166189670562744,0.11287292838096619,0.4250037670135498,0.28420889377593994,0.4311909079551697,0.1777666211128235,0.43375468254089355,0.11650075018405914,0.43406474590301514,0.06224465370178223,0.38407161831855774,0.28924983739852905,0.37494468688964844,0.19040854275226593,0.371169775724411,0.1290040761232376,0.36873266100883484,0.0761486291885376,0.34438928961753845,0.3142087161540985,0.3207055330276489,0.24320045113563538,0.3062582015991211,0.19744251668453217,0.2955969274044037,0.15423692762851715,A
0.3807474374771118,0.5114138126373291,0.4515658915042877,0.4918559193611145,0.5086271166801453,0.4384068250656128,0.5449251532554626,0.3818853497505188,0.5741186738014221,0.34042900800704956,0.4666440486907959,0.3049916625022888,0.4943864941596985,0.21445432305335999,0.5071195960044861,0.1604531705379486,0.5153055191040039,0.11246509850025177,0.4240686297416687,0.28459957242012024,0.43034109473228455,0.17684979736804962,0.43329083919525146,0.115361288189888,0.43395254015922546,0.060909420251846313,0.38307318091392517,0.28924039006233215,0.37331169843673706,0.1895178258419037,0.3693755269050598,0.12786765396595,0.3670985698699951,0.0744849145412445,0.34313681721687317,0.31375041604042053,0.31907737255096436,0.24241408705711365,0.3044358193874359,0.19605672359466553,0.29382050037384033,0.152073472738266,A
0.3839280903339386,0.5065640211105347,0.453904926776886,0.4884958863258362,0.5105356574058533,0.4356561303138733,0.546129584312439,0.3790160119533539,0.5746667385101318,0.3384893834590912,0.469510018825531,0.3028794825077057,0.49751490354537964,0.2135913074016571,0.5101447701454163,0.15998044610023499,0.5180572867393494,0.11226807534694672,0.42691218852996826,0.2815020978450775,0.43381190299987793,0.17476889491081238,0.43702462315559387,0.11363071203231812,0.4380473792552948,0.05907970666885376,0.38611292839050293,0.28538283705711365,0.3763173818588257,0.18653202056884766,0.37220242619514465,0.12482894957065582,0.36977100372314453,0.07133279740810394,0.3464095890522003,0.309232234954834,0.32236552238464355,0.23845791816711426,0.30770713090896606,0.19280892610549927,0.29711875319480896,0.14955545961856842,A
0.38413482904434204,0.5098495483398438,0.45461317896842957,0.490655779838562,0.5111410617828369,0.4366392493247986,0.546794593334198,0.37974536418914795,0.5769021511077881,0.3391379117965698,0.4701051115989685,0.30380886793136597,0.49743252992630005,0.2144748866558075,0.510237455368042,0.16034714877605438,0.5188628435134888,0.11184066534042358,0.42768633365631104,0.2830495238304138,0.4338330328464508,0.1766621321439743,0.4370653033256531,0.11563307046890259,0.438204288482666,0.0609738826751709,0.3869098722934723,0.2871304750442505,0.3769863545894623,0.18860483169555664,0.37294837832450867,0.12758271396160126,0.37051254510879517,0.07486023008823395,0.34722572565078735,0.31104809045791626,0.32325610518455505,0.23959270119667053,0.3084982633590698,0.19377349317073822,0.29761838912963867,0.15054361522197723,A
0.38428613543510437,0.5119321942329407,0.4544726610183716,0.4929371178150177,0.5112546682357788,0.438906729221344,0.5466123223304749,0.3824324309825897,0.5744513869285583,0.3420754075050354,0.4692288339138031,0.3081885576248169,0.4968159794807434,0.21904319524765015,0.5095377564430237,0.16450056433677673,0.5178200602531433,0.1158515065908432,0.426433265209198,0.28760823607444763,0.4321895241737366,0.1803450882434845,0.434843510389328,0.11866921186447144,0.43562576174736023,0.06404253840446472,0.3855445981025696,0.2918298542499542,0.3757918179035187,0.19258040189743042,0.3720744252204895,0.13159584999084473,0.3700580298900604,0.0793127715587616,0.3462040424346924,0.31549739837646484,0.3225281834602356,0.2449028491973877,0.3080277442932129,0.19872461259365082,0.2973485589027405,0.15511548519134521,A
0.38579344749450684,0.5111207365989685,0.4558973014354706,0.49284738302230835,0.5125693678855896,0.4391818642616272,0.5475022196769714,0.3812935948371887,0.5738440752029419,0.33807826042175293,0.47089335322380066,0.30653080344200134,0.49842023849487305,0.2167462557554245,0.5112041234970093,0.1630275994539261,0.5192309617996216,0.11566267907619476,0.4277884364128113,0.28596487641334534,0.43332532048225403,0.17874422669410706,0.4358297884464264,0.11712728440761566,0.436347097158432,0.06283891201019287,0.38646581768989563,0.28998854756355286,0.3764724135398865,0.19055715203285217,0.37250518798828125,0.12934735417366028,0.37036454677581787,0.07684321701526642,0.3465560972690582,0.31342342495918274,0.3231170177459717,0.24237392842769623,0.309073269367218,0.19612255692481995,0.2991940677165985,0.15228357911109924,A
0.385574072599411,0.5128896832466125,0.4562113881111145,0.495786190032959,0.5124918818473816,0.44210413098335266,0.5469595789909363,0.38267672061920166,0.5744960904121399,0.33775827288627625,0.4721938967704773,0.30875465273857117,0.5000624060630798,0.2198256254196167,0.5126374363899231,0.16548515856266022,0.5210486650466919,0.11707046627998352,0.42963188886642456,0.28717735409736633,0.4353172183036804,0.18076105415821075,0.43807634711265564,0.11920411884784698,0.43920066952705383,0.06463763117790222,0.38888102769851685,0.2908143997192383,0.37897616624832153,0.19149227440357208,0.37506556510925293,0.13108305633068085,0.3731801509857178,0.0793880820274353,0.3494676351547241,0.3144442141056061,0.325684130191803,0.2435179352760315,0.31106114387512207,0.19797587394714355,0.30086976289749146,0.1553984433412552,A
0.38394713401794434,0.5112278461456299,0.45505696535110474,0.4945385754108429,0.5122278928756714,0.4415423274040222,0.5470824837684631,0.38226139545440674,0.5744955539703369,0.33735010027885437,0.47233232855796814,0.30931082367897034,0.5000144243240356,0.21909940242767334,0.511915922164917,0.1651787906885147,0.5191839337348938,0.11749844253063202,0.42890477180480957,0.2871621251106262,0.43463534116744995,0.18002431094646454,0.436970055103302,0.11831545829772949,0.43756094574928284,0.06395885348320007,0.3874485194683075,0.2898823320865631,0.3768904507160187,0.19067765772342682,0.37268713116645813,0.12979808449745178,0.37069088220596313,0.07825508713722229,0.34768345952033997,0.3121795058250427,0.32432350516319275,0.24150657653808594,0.30996522307395935,0.19576454162597656,0.3002449870109558,0.1530664563179016,A
0.38437268137931824,0.5123228430747986,0.45579272508621216,0.49339163303375244,0.5127402544021606,0.4399745762348175,0.5475888848304749,0.3813598155975342,0.575444757938385,0.3382875919342041,0.4732043147087097,0.3077443838119507,0.5010596513748169,0.21735137701034546,0.5134829878807068,0.16299423575401306,0.5215967893600464,0.11428682506084442,0.4300113022327423,0.28663885593414307,0.4360722601413727,0.17917579412460327,0.4385833740234375,0.1176140159368515,0.4392834007740021,0.06325286626815796,0.38837018609046936,0.2903074324131012,0.3784898817539215,0.19066151976585388,0.3743455708026886,0.12965355813503265,0.3722042441368103,0.07740989327430725,0.34799715876579285,0.3134281039237976,0.3249483108520508,0.2416592240333557,0.3109301030635834,0.1959303319454193,0.3011339604854584,0.15298566222190857,A
0.38263142108917236,0.5073548555374146,0.4541734457015991,0.491351455450058,0.5114132761955261,0.439473420381546,0.5462340116500854,0.38087281584739685,0.5735067129135132,0.3368126451969147,0.4729791581630707,0.30632197856903076,0.5001612305641174,0.21709424257278442,0.5117043852806091,0.16336019337177277,0.5184744000434875,0.11566272377967834,0.4298328161239624,0.2844236493110657,0.4356037974357605,0.1782076060771942,0.4378435015678406,0.11726413667201996,0.43804359436035156,0.06326472759246826,0.38853034377098083,0.28763890266418457,0.37903085350990295,0.18901687860488892,0.3756064474582672,0.12838785350322723,0.37380853295326233,0.07640005648136139,0.34858372807502747,0.3105332553386688,0.32608070969581604,0.2403787523508072,0.3120507299900055,0.19524294137954712,0.3021389842033386,0.15266990661621094,A
0.38574716448783875,0.5121695399284363,0.45614534616470337,0.49400079250335693,0.5118097066879272,0.43979907035827637,0.5459155440330505,0.38095325231552124,0.5747683048248291,0.3383748531341553,0.4733671247959137,0.3066976070404053,0.5011733174324036,0.21703484654426575,0.5130865573883057,0.16321760416030884,0.5206103324890137,0.11540108919143677,0.43040725588798523,0.28570497035980225,0.4356415271759033,0.1783679872751236,0.43779292702674866,0.1169573962688446,0.43825647234916687,0.06297555565834045,0.3892834186553955,0.2900722622871399,0.3790181875228882,0.1902940273284912,0.3754291236400604,0.12961527705192566,0.37376606464385986,0.07732249796390533,0.34956789016723633,0.314276784658432,0.3258511424064636,0.2434631735086441,0.31169062852859497,0.19775599241256714,0.3019145131111145,0.1543409675359726,A
0.38054215908050537,0.5060805082321167,0.45192012190818787,0.489241361618042,0.5092452168464661,0.43769407272338867,0.5441750884056091,0.3794974982738495,0.5726761221885681,0.3354097306728363,0.47134697437286377,0.30359339714050293,0.4994489848613739,0.2129819691181183,0.5115423798561096,0.15893469750881195,0.5191216468811035,0.1107795238494873,0.42809924483299255,0.28218647837638855,0.43425410985946655,0.17536534368991852,0.4369855523109436,0.11464563012123108,0.4378342926502228,0.06114548444747925,0.38657981157302856,0.2853086292743683,0.37650203704833984,0.18677888810634613,0.37269049882888794,0.12650659680366516,0.37082740664482117,0.07516668736934662,0.3464089035987854,0.3077321946620941,0.32349568605422974,0.23701390624046326,0.3099832534790039,0.1918485462665558,0.30083608627319336,0.14977861940860748,A
0.3795560598373413,0.5022431015968323,0.45172318816185,0.4856118857860565,0.5090425610542297,0.4340142011642456,0.5444895625114441,0.376757949590683,0.5728152990341187,0.33428290486335754,0.46965092420578003,0.3004366159439087,0.49877268075942993,0.21086427569389343,0.5121818780899048,0.15751978754997253,0.5210151076316833,0.10999345779418945,0.427028626203537,0.2784916162490845,0.4340153932571411,0.17229808866977692,0.4374212920665741,0.11144797503948212,0.4384250342845917,0.05772280693054199,0.3860425651073456,0.281055212020874,0.37704727053642273,0.18206697702407837,0.3736586272716522,0.12155278027057648,0.3716600239276886,0.07013052701950073,0.34622812271118164,0.30263808369636536,0.32307201623916626,0.23219995200634003,0.30965375900268555,0.1869916170835495,0.30021950602531433,0.14476890861988068,A
0.38022127747535706,0.5058114528656006,0.45171186327934265,0.4885295331478119,0.5084465146064758,0.43658995628356934,0.5439348220825195,0.3799223303794861,0.572433590888977,0.3368757665157318,0.47017571330070496,0.30360129475593567,0.4982413947582245,0.21522903442382812,0.5103892683982849,0.16231481730937958,0.518212616443634,0.11497238278388977,0.4273654818534851,0.2819153070449829,0.4340442419052124,0.17612002789974213,0.43690019845962524,0.11592136323451996,0.4377378523349762,0.06303206086158752,0.3865634799003601,0.2852887511253357,0.37709495425224304,0.18685171008110046,0.3737201690673828,0.1264709234237671,0.37194809317588806,0.0749492198228836,0.34737399220466614,0.3083626329898834,0.3244442641735077,0.2382914274930954,0.31081444025039673,0.19222113490104675,0.30142271518707275,0.1487484872341156,A
0.37837502360343933,0.5059348940849304,0.44994276762008667,0.48886924982070923,0.5067577362060547,0.437482088804245,0.541748046875,0.3807235360145569,0.5698738098144531,0.3380890190601349,0.4679877460002899,0.30500108003616333,0.49611327052116394,0.21546350419521332,0.5084784030914307,0.16193732619285583,0.5165567398071289,0.11392810940742493,0.42540767788887024,0.28328394889831543,0.4320595860481262,0.17761583626270294,0.4352084994316101,0.11726412177085876,0.43649157881736755,0.06376147270202637,0.3846108317375183,0.28639745712280273,0.37532222270965576,0.18808794021606445,0.3717964291572571,0.12765760719776154,0.37021276354789734,0.07533127069473267,0.345103919506073,0.3091302216053009,0.3220551013946533,0.23944130539894104,0.3084588944911957,0.19447174668312073,0.29923516511917114,0.1519165337085724,A
0.37881943583488464,0.5017241835594177,0.45041561126708984,0.4847985506057739,0.5074867606163025,0.4338601529598236,0.5429111123085022,0.37711456418037415,0.5708461403846741,0.3342059552669525,0.4676533639431,0.30145519971847534,0.4960865080356598,0.2135688066482544,0.5084721446037292,0.1610039919614792,0.516216516494751,0.11422835290431976,0.42555466294288635,0.2796872556209564,0.43324214220046997,0.17422322928905487,0.4366350769996643,0.11287599802017212,0.4376952648162842,0.058624833822250366,0.38508573174476624,0.28241100907325745,0.376712828874588,0.1843775510787964,0.37366771697998047,0.12381112575531006,0.3720366060733795,0.07205307483673096,0.3458423614501953,0.30449795722961426,0.3223908245563507,0.23466503620147705,0.3088643550872803,0.18896006047725677,0.29954028129577637,0.14576545357704163,A
0.3850729465484619,0.5139793157577515,0.45558449625968933,0.4969252943992615,0.5116586089134216,0.44393691420555115,0.5462170839309692,0.3858335316181183,0.5750604271888733,0.3435695767402649,0.4749528467655182,0.30883753299713135,0.5034429430961609,0.22050240635871887,0.5160484910011292,0.16655810177326202,0.5247240662574768,0.11805863678455353,0.43292924761772156,0.28717103600502014,0.44022953510284424,0.18201367557048798,0.4433274567127228,0.12152941524982452,0.4444326162338257,0.06759679317474365,0.39238792657852173,0.2909809648990631,0.3849813640117645,0.1929786652326584,0.38266506791114807,0.1334017813205719,0.381477028131485,0.08156660199165344,0.3526662290096283,0.3146647810935974,0.3298894762992859,0.243979811668396,0.31651028990745544,0.1986500769853592,0.30706799030303955,0.1553555130958557,A
0.3903253674507141,0.516188383102417,0.46071967482566833,0.49834179878234863,0.5163651704788208,0.44365426898002625,0.5500284433364868,0.3855591416358948,0.5787702202796936,0.3451840877532959,0.4784772992134094,0.31169766187667847,0.5069249868392944,0.2239026129245758,0.5195233821868896,0.17012028396129608,0.5279214382171631,0.12215031683444977,0.43615400791168213,0.29018425941467285,0.4439356327056885,0.18488499522209167,0.4473431706428528,0.12402521073818207,0.4489900469779968,0.07017835974693298,0.395557701587677,0.2939433157444,0.38767245411872864,0.1955164521932602,0.38525626063346863,0.13592790067195892,0.3843137323856354,0.08472427725791931,0.35612884163856506,0.31739091873168945,0.3332967162132263,0.2470681071281433,0.3204018175601959,0.2015284299850464,0.3115919530391693,0.15834055840969086,A
0.39408931136131287,0.5168157815933228,0.46329429745674133,0.49889421463012695,0.5177385210990906,0.44782161712646484,0.5523542165756226,0.39202576875686646,0.5811420679092407,0.3525528907775879,0.47932809591293335,0.3116179406642914,0.5095835328102112,0.2254914790391922,0.5237502455711365,0.1730145364999771,0.5337681174278259,0.12545537948608398,0.4381802976131439,0.28996506333351135,0.4470241665840149,0.18480288982391357,0.45126599073410034,0.1239480972290039,0.4531679153442383,0.07067802548408508,0.39857450127601624,0.29420334100723267,0.39090585708618164,0.19551831483840942,0.3888605535030365,0.13568265736103058,0.3877347409725189,0.0850110799074173,0.3599023222923279,0.31820398569107056,0.3374381363391876,0.24666298925876617,0.3251679539680481,0.20040690898895264,0.3166936933994293,0.15722247958183289,A
0.39466434717178345,0.5148285031318665,0.46377864480018616,0.4976615607738495,0.5189781785011292,0.447806715965271,0.5533590316772461,0.39061596989631653,0.5810644626617432,0.3480299413204193,0.480518639087677,0.3105592131614685,0.5107668042182922,0.223528653383255,0.5244492888450623,0.1707463562488556,0.5338419675827026,0.12334667146205902,0.4387870132923126,0.2886407971382141,0.44909706711769104,0.1844375729560852,0.4535089433193207,0.12412065267562866,0.45546963810920715,0.07052186131477356,0.3987930715084076,0.2926156520843506,0.3925507068634033,0.19509504735469818,0.3908219337463379,0.13545073568820953,0.3897799253463745,0.08476570248603821,0.3599788546562195,0.31645408272743225,0.33770594000816345,0.2446860671043396,0.32483622431755066,0.19884811341762543,0.3156713843345642,0.15595367550849915,A
0.39403754472732544,0.5155584812164307,0.4631163775920868,0.49832674860954285,0.5184602737426758,0.4483775794506073,0.5527790784835815,0.39219945669174194,0.5809096097946167,0.34960654377937317,0.4819430708885193,0.3126927614212036,0.5112244486808777,0.2250870168209076,0.524591863155365,0.17206993699073792,0.5338085889816284,0.1245204359292984,0.4397294819355011,0.290791392326355,0.4484030604362488,0.1854182928800583,0.45264187455177307,0.1248779445886612,0.4549039602279663,0.07091030478477478,0.39928799867630005,0.2942892909049988,0.3922029137611389,0.19655093550682068,0.38998836278915405,0.13706780970096588,0.38897597789764404,0.08604273200035095,0.35996896028518677,0.3176872432231903,0.33781254291534424,0.24676495790481567,0.3248836398124695,0.20096316933631897,0.3159412741661072,0.15789411962032318,A
0.39197152853012085,0.5123628377914429,0.4620243310928345,0.49543076753616333,0.5175085663795471,0.4457789659500122,0.552449107170105,0.39039409160614014,0.5803978443145752,0.34996482729911804,0.48097872734069824,0.3095519542694092,0.5104336142539978,0.22232690453529358,0.523684024810791,0.16933868825435638,0.5330050587654114,0.12174822390079498,0.4396650791168213,0.28789278864860535,0.4486217498779297,0.183967724442482,0.4528280794620514,0.12386982142925262,0.4548371434211731,0.07081353664398193,0.39974403381347656,0.29141929745674133,0.392412930727005,0.19468525052070618,0.39019322395324707,0.13523218035697937,0.38891443610191345,0.08466781675815582,0.36095017194747925,0.31459149718284607,0.3381107449531555,0.2444847971200943,0.3253624141216278,0.19925028085708618,0.31632232666015625,0.1567184031009674,A
0.3920217454433441,0.5126723051071167,0.4615790545940399,0.49564629793167114,0.5166679620742798,0.44474488496780396,0.5510422587394714,0.3885030448436737,0.5803220272064209,0.3486197590827942,0.48148614168167114,0.30967286229133606,0.5100040435791016,0.22192464768886566,0.5223332643508911,0.1682736575603485,0.5309665203094482,0.1199398785829544,0.4397117495536804,0.28825873136520386,0.44835537672042847,0.1842450648546219,0.4521387815475464,0.12443149089813232,0.45397311449050903,0.07184034585952759,0.39958763122558594,0.2920839488506317,0.3921357989311218,0.19488513469696045,0.389849454164505,0.1360197365283966,0.3886050581932068,0.08581817150115967,0.3607582747936249,0.315502792596817,0.3383365273475647,0.24530726671218872,0.32604527473449707,0.19994059205055237,0.3175123631954193,0.15692658722400665,A
